# generated by scripts/make_more_samplesheets.py — data_root=/BiO/scratch/ehojune/GIAB_benchmark
sample,dataset,unit,fastq_1,fastq_2,bytes
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.017,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_017.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_017.fastq.gz,1101537066
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.018,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_018.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_018.fastq.gz,1112602082
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.019,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_019.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_019.fastq.gz,1104799864
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.020,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_020.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_020.fastq.gz,1059279348
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.021,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_021.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_021.fastq.gz,1066425963
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.022,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_022.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_022.fastq.gz,1067879684
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.023,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_023.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_023.fastq.gz,1077478640
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.024,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_024.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_024.fastq.gz,1083440286
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.025,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_025.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_025.fastq.gz,1090311602
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.026,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_026.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_026.fastq.gz,1102144822
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.027,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_027.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_027.fastq.gz,1108663411
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.028,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_028.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_028.fastq.gz,1119640910
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.029,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_029.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_029.fastq.gz,1090120774
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.030,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_030.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_030.fastq.gz,1065472390
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.031,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_031.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_031.fastq.gz,1068811490
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.032,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_032.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_032.fastq.gz,1073648699
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.033,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_033.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_033.fastq.gz,1080473708
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.034,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_034.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_034.fastq.gz,1085254458
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.035,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_035.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_035.fastq.gz,1086861172
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.036,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_036.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_036.fastq.gz,1093618940
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.037,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_037.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_037.fastq.gz,1098898120
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.038,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_038.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_038.fastq.gz,1109894441
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L002.039,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R1_039.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141020_D00360_0063_BHB65FADXX/Sample_NA24695/NA24695_CTTGTA_L002_R2_039.fastq.gz,248221486
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.001,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_001.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_001.fastq.gz,1059090021
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.002,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_002.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_002.fastq.gz,1069908085
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.003,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_003.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_003.fastq.gz,1070481959
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.004,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_004.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_004.fastq.gz,1075564677
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.005,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_005.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_005.fastq.gz,1079736443
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.006,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_006.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_006.fastq.gz,1087514756
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.007,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_007.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_007.fastq.gz,1097975663
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.008,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_008.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_008.fastq.gz,1104193164
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.009,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_009.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_009.fastq.gz,1118252867
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.010,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_010.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_010.fastq.gz,1110830778
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.011,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_011.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_011.fastq.gz,1069268219
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.012,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_012.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_012.fastq.gz,1078501722
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.013,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_013.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_013.fastq.gz,1078634134
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.014,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_014.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_014.fastq.gz,1083450163
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.015,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_015.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_015.fastq.gz,1086809218
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.016,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_016.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_016.fastq.gz,1096173667
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.017,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_017.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_017.fastq.gz,1106426626
HG007,HiSeq100x,Sample_NA24695.NA24695_CTTGTA_L001.018,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R1_018.fastq.gz,/BiO/scratch/ehojune/GIAB_benchmark/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/141117_D00360_0066_BHB7AUADXX/Sample_NA24695/NA24695_CTTGTA_L001_R2_018.fastq.gz,1109743029
